date,outlet_name,item_name,net_revenue,quantity,brand,channel,bill_no,product_group,spl_category,basic_rate,cgst,sgst,total_gst,kot_time,city,order_taker
2025-12-06,QAFFEINE SECUNDERABAD,LEMON LOAF TEA CAKE,153.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013936/2025,TEA CAKE SLICE,FOOD,153,3.83,3.83,7.66,2025-12-06 15:20:04,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,NUTELLA CRUNCHY THICK SHAKE,203.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013936/2025,Q THICK SHAKE,BEVERAGES,203,5.08,5.08,10.16,2025-12-06 15:20:04,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,PAIN AU CHOCOLATE.,167.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013937/2025,CROISSANTS,FOOD,167,4.18,4.18,8.36,2025-12-06 15:46:46,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,ALMOND LATTE,196.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013937/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,196,4.9,4.9,9.8,2025-12-06 15:46:46,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,LARGE ELACHI TEA,139.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013938/2025,HOT BEVERAGE,BEVERAGES,139,3.48,3.48,6.96,2025-12-06 15:51:00,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),161.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013939/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,161,4.03,4.03,8.06,2025-12-06 15:56:33,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,PANEER TIKKA GALETTE,116.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013939/2025,CROISSANTS,FOOD,116,2.9,2.9,5.8,2025-12-06 15:56:33,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CORTADO,119.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013939/2025,HOT BEVERAGE,BEVERAGES,119,2.98,2.98,5.96,2025-12-06 15:56:33,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,MASALA TEA,139.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013939/2025,Q HOT TEA,BEVERAGES,139,3.48,3.48,6.96,2025-12-06 15:56:33,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,QAFFEINE WATER,57.14,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013940/2025,BEVERAGE,BEVERAGES,57.14,1.43,1.43,2.86,2025-12-06 16:19:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,AMERICANO,119.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013940/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,119,2.98,2.98,5.96,2025-12-06 16:19:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CORTADO,238.0,2.0,QAFFEINE,Carry-Out,QAS/IN/1/013940/2025,HOT BEVERAGE,BEVERAGES,119,5.95,5.95,11.9,2025-12-06 16:19:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,QAFFEINE WATER,57.14,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013941/2025,BEVERAGE,BEVERAGES,57.14,1.43,1.43,2.86,2025-12-06 16:30:52,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,BUTTER CROISSANT,153.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013941/2025,CROISSANTS,FOOD,153,3.83,3.83,7.66,2025-12-06 16:30:52,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,ROSE LYCHEE TRES LECHES,180.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013941/2025,DESSERT,FOOD,180,4.5,4.5,9,2025-12-06 16:30:52,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,SCHEZWAN CHICKEN WRAP,188.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013941/2025,WRAPS,FOOD,188,4.7,4.7,9.4,2025-12-06 16:30:52,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,MASALA TEA,139.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013941/2025,Q HOT TEA,BEVERAGES,139,3.48,3.48,6.96,2025-12-06 16:30:52,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,AMERICANO,119.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013941/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,119,2.98,2.98,5.96,2025-12-06 16:30:52,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,PANEER AFGHANI SANDWICH,202.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013941/2025,SANDWICHES,FOOD,202,5.05,5.05,10.1,2025-12-06 16:30:52,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),161.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013942/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,161,4.03,4.03,8.06,2025-12-06 16:39:07,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),144.9,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013942/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,161,3.62,3.62,7.24,2025-12-06 16:39:07,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,DETOX,278.0,2.0,QAFFEINE,Carry-Out,QAS/IN/1/013943/2025,Q HOT TEA,BEVERAGES,139,6.95,6.95,13.9,2025-12-06 16:47:05,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),322.0,2.0,QAFFEINE,Carry-Out,QAS/IN/1/013943/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,161,8.05,8.05,16.1,2025-12-06 16:47:05,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,MOJITO,308.0,2.0,QAFFEINE,Carry-Out,QAS/IN/1/013944/2025,Q FIZZZZZ(SPARKLING),BEVERAGES,154,7.7,7.7,15.4,2025-12-06 16:57:22,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,SIGNATURE HOT CHOCOLATE,175.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013944/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,175,4.38,4.38,8.76,2025-12-06 16:57:22,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,TIRAMISU TUB,168.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013945/2025,DESSERT,FOOD,168,4.2,4.2,8.4,2025-12-06 17:01:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CAPPUCCINO ( HOT ),154.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013945/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,154,3.85,3.85,7.7,2025-12-06 17:01:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,LARGE ELACHI TEA,139.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013945/2025,HOT BEVERAGE,BEVERAGES,139,3.48,3.48,6.96,2025-12-06 17:01:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,SCHEZWAN PANEER WRAP,181.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013946/2025,WRAPS,FOOD,181,4.53,4.53,9.06,2025-12-06 17:05:55,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,LARGE ELACHI TEA,278.0,2.0,QAFFEINE,Carry-Out,QAS/IN/1/013946/2025,HOT BEVERAGE,BEVERAGES,139,6.95,6.95,13.9,2025-12-06 17:05:55,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,GREAT INDIAN FILTER COFFEE REGULAR,294.0,2.0,QAFFEINE,Carry-Out,QAS/IN/1/013946/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,147,7.35,7.35,14.7,2025-12-06 17:05:55,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,SCHEZWAN CHICKEN WRAP,188.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013947/2025,WRAPS,FOOD,188,4.7,4.7,9.4,2025-12-06 17:24:27,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,WALNUT BROWNIE,137.7,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013947/2025,BROWNIES AND COOKIES,FOOD,153,3.44,3.44,6.88,2025-12-06 17:24:27,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,SPANISH LATTE,157.5,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013947/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,175,3.94,3.94,7.88,2025-12-06 17:24:27,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,FRENCH VANILLA COLD COFFEE,196.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013948/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,196,4.9,4.9,9.8,2025-12-06 17:33:04,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,GREAT INDIAN FILTER COFFEE REGULAR,441.0,3.0,QAFFEINE,Carry-Out,QAS/IN/1/013948/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,147,11.03,11.03,22.06,2025-12-06 17:33:04,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,BEIGIAN CHOCOLATE TRUFFLE,209.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013949/2025,CHEESECAKES,FOOD,209,5.23,5.23,10.46,2025-12-06 17:36:34,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,LEMON ICE TEA,266.0,2.0,QAFFEINE,Carry-Out,QAS/IN/1/013949/2025,Q ICED TEA,BEVERAGES,133,6.65,6.65,13.3,2025-12-06 17:36:34,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,BLUEBERRY CHEESE CAKE,209.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013950/2025,CHEESECAKES,FOOD,209,5.23,5.23,10.46,2025-12-06 17:50:31,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,QAFFEINE WATER,57.14,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013950/2025,BEVERAGE,BEVERAGES,57.14,1.43,1.43,2.86,2025-12-06 17:50:31,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),161.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013950/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,161,4.03,4.03,8.06,2025-12-06 17:50:31,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,LARGE ELACHI TEA,139.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013951/2025,HOT BEVERAGE,BEVERAGES,139,3.48,3.48,6.96,2025-12-06 17:52:31,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,SIGNATURE HOT CHOCOLATE,350.0,2.0,QAFFEINE,Carry-Out,QAS/IN/1/013951/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,175,8.75,8.75,17.5,2025-12-06 17:52:31,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CHICKEN AFGHANI SANDWICH,209.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013952/2025,SANDWICHES,FOOD,209,5.23,5.23,10.46,2025-12-06 18:22:38,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,ICED CAFE AMERICANO,150.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013952/2025,Q ICED COFFEES ON THE ROCKS,BEVERAGES,150,3.75,3.75,7.5,2025-12-06 18:22:38,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,BEIGIAN CHOCOLATE TRUFFLE,209.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013952/2025,CHEESECAKES,FOOD,209,5.23,5.23,10.46,2025-12-06 18:22:38,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,SPANISH LATTE,175.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013952/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,175,4.38,4.38,8.76,2025-12-06 18:22:38,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CLASSIC KOREAN GARLIC BUN,181.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013953/2025,SAVOURIES,FOOD,181,4.53,4.53,9.06,2025-12-06 19:04:45,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,FLAT WHITE,154.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013953/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,154,3.85,3.85,7.7,2025-12-06 19:04:45,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CAPPUCCINO ( HOT ),154.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013953/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,154,3.85,3.85,7.7,2025-12-06 19:04:45,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,GREAT INDIAN FILTER COFFEE REGULAR,147.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013953/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,147,3.68,3.68,7.36,2025-12-06 19:04:45,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,LARGE GINGER TEA,139.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013953/2025,HOT BEVERAGE,BEVERAGES,139,3.48,3.48,6.96,2025-12-06 19:04:45,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CAFE LATTE ( HOT),644.0,4.0,QAFFEINE,Carry-Out,QAS/IN/1/013954/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,161,16.1,16.1,32.2,2025-12-06 20:09:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,BRIOCHE PANEER SANDWICH,209.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013954/2025,SANDWICHES,FOOD,209,5.23,5.23,10.46,2025-12-06 20:09:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,BANH MI CHICKEN SANDWICH,209.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013954/2025,SANDWICHES,FOOD,209,5.23,5.23,10.46,2025-12-06 20:09:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,BISCOFF COLD COFFEE,196.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013954/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,196,4.9,4.9,9.8,2025-12-06 20:09:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,BASQUE CHEESE CAKE,418.0,2.0,QAFFEINE,Carry-Out,QAS/IN/1/013954/2025,CHEESECAKES,FOOD,209,10.45,10.45,20.9,2025-12-06 20:09:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,NUTELLA CRUNCHY THICK SHAKE,203.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013954/2025,Q THICK SHAKE,BEVERAGES,203,5.08,5.08,10.16,2025-12-06 20:09:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,FRENCH VANILLA COLD COFFEE,196.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013954/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,196,4.9,4.9,9.8,2025-12-06 20:09:03,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,PAIN AU CHOCOLATE.,167.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013955/2025,CROISSANTS,FOOD,167,4.18,4.18,8.36,2025-12-06 20:12:23,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,BEIGIAN CHOCOLATE TRUFFLE,209.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013955/2025,CHEESECAKES,FOOD,209,5.23,5.23,10.46,2025-12-06 20:12:23,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CHOCOLATE ECLAIR,320.0,2.0,QAFFEINE,Carry-Out,QAS/IN/1/013956/2025,PETIT AND CHOUX,FOOD,160,8,8,16,2025-12-06 20:16:12,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,STRAWBERRY TRUFFLE,360.0,2.0,QAFFEINE,Carry-Out,QAS/IN/1/013956/2025,DESSERT,FOOD,180,9,9,18,2025-12-06 20:16:12,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,QAFFEINE WATER,114.28,2.0,QAFFEINE,Carry-Out,QAS/IN/1/013957/2025,BEVERAGE,BEVERAGES,57.14,2.86,2.86,5.72,2025-12-06 20:20:35,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,QAFFEINE WATER,57.14,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013958/2025,BEVERAGE,BEVERAGES,57.14,1.43,1.43,2.86,2025-12-06 20:24:07,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CHICKEN AFGHANI SANDWICH,209.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013958/2025,SANDWICHES,FOOD,209,5.23,5.23,10.46,2025-12-06 20:24:07,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,FRENCH VANILLA COLD COFFEE,588.0,3.0,QAFFEINE,Carry-Out,QAS/IN/1/013959/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,196,14.7,14.7,29.4,2025-12-06 20:37:15,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CHOCOLATE ECLAIR,160.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013960/2025,PETIT AND CHOUX,FOOD,160,4,4,8,2025-12-06 20:54:25,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,BRIOCHE PANEER SANDWICH,209.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013960/2025,SANDWICHES,FOOD,209,5.23,5.23,10.46,2025-12-06 20:54:25,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,CORTADO,107.1,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013961/2025,HOT BEVERAGE,BEVERAGES,119,2.68,2.68,5.36,2025-12-06 21:48:37,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,FAMOUS COLD COFFEE_P,655.2,4.0,QAFFEINE,Carry-Out,QAS/IN/1/013961/2025,Q SIGNATURE COLD COFFEE,BEVERAGES,182,16.38,16.38,32.76,2025-12-06 21:48:37,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE SECUNDERABAD,AMERICANO,119.0,1.0,QAFFEINE,Carry-Out,QAS/IN/1/013962/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,119,2.98,2.98,5.96,2025-12-06 21:49:51,HYDERABAD,SEC-BAD CASHIER 1
2025-12-06,QAFFEINE-BHOOJA,ALMOND MOCHA,309.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009258/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,309,7.73,7.73,15.46,2025-12-06 09:19:46,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,AMERICANO,378.0,2.0,QAFFEINE,Eat-In,QAB/IN/1/009258/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,189,9.45,9.45,18.9,2025-12-06 09:19:46,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,GINGER TEA,209.0,1.0,QAFFEINE,Carry-Out,QAB/IN/1/009259/2025,Q HOT TEA,BEVERAGES,209,5.23,5.23,10.46,2025-12-06 09:20:45,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,ESPRESSO.,179.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009260/2025,Q ICED COFFEES ON THE ROCKS,BEVERAGES,179,4.47,4.47,8.94,2025-12-06 09:27:11,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,GREAT INDIAN FILTER COFFEE REGULAR,219.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009260/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,219,5.48,5.48,10.96,2025-12-06 09:27:11,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,CAFE LATTE ( HOT),249.0,1.0,QAFFEINE,Carry-Out,QAB/IN/1/009261/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,249,6.23,6.23,12.46,2025-12-06 09:34:52,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,VANILLA,59.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009262/2025,ADDONS,ADD ON,59,1.48,1.48,2.96,2025-12-06 09:40:06,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,SIGNATURE HOT CHOCOLATE,284.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009262/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,284,7.1,7.1,14.2,2025-12-06 09:40:06,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,CAFE LATTE ( HOT),249.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009262/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,249,6.23,6.23,12.46,2025-12-06 09:40:06,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,AMERICANO,189.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009263/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,189,4.72,4.72,9.44,2025-12-06 10:38:19,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,CHOCOLATE FUDGE COOKIE,179.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009263/2025,BROWNIES AND COOKIES,FOOD,179,4.47,4.47,8.94,2025-12-06 10:38:19,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,QAFFEINE WATER,57.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009263/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-06 10:38:19,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,QAFFEINE WATER,57.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009264/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-06 11:02:44,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,PEACH ICE TEA,209.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009264/2025,Q ICED TEA,BEVERAGES,209,5.23,5.23,10.46,2025-12-06 11:02:44,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,CAPPUCCINO ( HOT ),478.0,2.0,QAFFEINE,Eat-In,QAB/IN/1/009264/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,11.95,11.95,23.9,2025-12-06 11:02:44,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,BELGIUM CHOCOLATE PASTRY,289.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009265/2025,PASTRIES,FOOD,289,7.23,7.23,14.46,2025-12-06 11:29:59,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,QAFFEINE WATER,57.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009266/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-06 11:46:00,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,GREEN TEA,209.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009266/2025,Q HOT TEA,BEVERAGES,209,5.23,5.23,10.46,2025-12-06 11:46:00,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,CAFE MOCHA ( HOT ),269.0,1.0,QAFFEINE,Carry-Out,QAB/IN/1/009267/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,269,6.73,6.73,13.46,2025-12-06 12:05:46,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,ICED MATCHA LATTE,344.0,1.0,QAFFEINE,Carry-Out,QAB/IN/1/009267/2025,Q MATCHA,BEVERAGES,344,8.6,8.6,17.2,2025-12-06 12:05:46,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,CAFE LATTE ( HOT),498.0,2.0,QAFFEINE,Eat-In,QAB/IN/1/009268/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,249,12.45,12.45,24.9,2025-12-06 13:04:03,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,QAFFEINE WATER,57.0,1.0,QAFFEINE,Eat-In,QAB/IN/1/009269/2025,BEVERAGE,BEVERAGES,57,1.43,1.43,2.86,2025-12-06 13:43:28,HYDERABAD,BHOOJA 3
2025-12-06,QAFFEINE-BHOOJA,CAPPUCCINO ( HOT ),478.0,2.0,QAFFEINE,Eat-In,QAB/IN/1/009269/2025,Q CLASSIC COFFEE HOUSE BLEND,BEVERAGES,239,11.95,11.95,23.9,2025-12-06 13:43:28,HYDERABAD,BHOOJA 3
